id,caption_type,caption_character_length,caption,word_count,hashtag_count,duration_sec,post_date,post_time,post_url,media_type,views,reach,likes,shares,comments,saves,follows,engagment_raw,engagement_rate,engagement_per_reach,save_rate,share_rate,readability_flesch,readability_fk_grade,positive,negative,sentiment_score,cta_present,cta_count,day_of_week
387,Athlete Content,433,"Come and see us at @eurobike_show next week in Frankfurt 🇩🇪 We are in Hall 11 Stand D22 and will have the brand new VANQUISH v2.1 Lock-On grips, made with @d3olab GRIP™️ compound, on show. 
 
 ODI Brand Managers from Germany, UK and USA will be on hand to answer your questions and show you why ODI Grips are the World Leader in Grip Technology 😎
 
 #odigrips #odi #grips #eurobike #frankfurt #messe #tradeshow #bikeshow #mtb #bmx",78,10,0,2024-06-26,6:37,https://www.instagram.com/p/C8rktxisvLL/,carousel,0,1392,50,0,0,0,0,50,0.0359,0.0359,0.0000,0.0000,44.70295455,16.58863636,0,0,0,1,1,Wednesday
388,Athlete Content,591,"VANQUISH grips are made with D3O’s NEW “GRIP™️” COMPOUND which is totally different from their normal orange material used in protection such as knee pads. 
 
 GRIP™️ COMPOUND has twice the vibration damping properties as other grip materials so we designed VANQUISH grips to best utilise this. 
 
 Less arm pump, less hand fatigue, more comfortable and enjoyable riding! Less vibration also means better concentration. 
 
 Already Team rider @jamminjordy has been using VANQUISH grips for multiple wins and podiums at Crankworx Cairns and Innsbruck. 
 
 #odigrips #odi #grips #d3o #vanquish",95,5,20,2024-06-20,13:21,https://www.instagram.com/reel/C8c1NjrOJGf/,reel,0,3159,179,13,10,3,0,205,0.0649,0.0649,0.0009,0.0041,46.18373034,11.23964045,6,3,3,0,0,Thursday
389,Athlete Content,117,"@hostgrindstonekawasaki 👊 
 
 #odigrips #odi #grips #makepodiumsnotexcuses #moto #mx #motocross #kawasaki #teamgreen",13,9,14,2024-06-18,9:51,https://www.instagram.com/reel/C8XUQlYMx61/,reel,0,2418,153,6,1,3,0,163,0.0674,0.0674,0.0012,0.0025,-73.51181818,26.24545455,0,0,0,0,0,Tuesday
390,Event Content,263,"It’s a double win for ODI at @uci_mtbworldseries DH in Val di Sole as Amaury Pierron🥇wins the Elite men’s race and Tahnee Seagrave🥇wins the Elite women’s race, on her birthday too! 🎁 
 
 #MakePodiumsNotExcuses #odigrips #odi #grips #mtb #ucidhworldcup #winning",41,7,50,2024-06-15,8:25,https://www.instagram.com/reel/C8Pb_cMMQ0q/,reel,0,2107,189,15,0,2,1,206,0.0978,0.0978,0.0009,0.0071,43.35668605,12.55313953,6,0,6,1,1,Saturday
391,Event Content,206,"Max Alran🥇wins Junior men DH in Val di Sole🇮🇹 at @uci_mtbworldseries making it two in a row after his victory in Leogang last weekend. 
 
 #odigrips #MakePodiumsNotExcuses #mtb #ucidh #winning #valdisole",32,6,4,2024-06-15,8:31,https://www.instagram.com/reel/C8PcrYIMc10/,reel,0,2376,243,0,1,0,23,244,0.1027,0.1027,0.0000,0.0000,22.08545455,18.3769697,3,0,3,0,0,Saturday
392,Event Content,221,"Congratulations to @georgiaastley 🥇 and @edgarbriole🥇for winning their categories in the European Whip-Off Championship at @crankworxinnsbruck 
 
 📷 @clinttrahan 
 
 #odigrips #odi #grips #mtb #crankworx #whipoff #2024",29,7,0,2024-06-14,9:27,https://www.instagram.com/p/C8M-rB3MAhz/,image,0,1448,54,0,1,0,0,55,0.0380,0.0380,0.0000,0.0000,6.193571429,19.35142857,2,0,2,0,0,Friday
394,Athlete Content,106,"@jamminjordy WINS🥇Speed & Style at @crankworxinnsbruck 
 
 #odigrips #odi #grips #mtb #crankworx #winning",14,6,0,2024-06-14,11:13,https://www.instagram.com/p/C8NKvGWsA2M/,image,0,3434,122,0,3,0,0,125,0.0364,0.0364,0.0000,0.0000,37.45538462,11.26461538,2,0,2,0,0,Friday
393,Product Marketing,107,@whoisdylan @xgames Real Mtb part is a banger! YouTube - Link in Bio. 🎥 @tysonfilms #xgames #odigrips #mtb,18,3,5,2024-06-14,8:51,https://www.instagram.com/reel/C8M6aAAPuI6/,reel,0,1288,83,0,1,0,1,84,0.0652,0.0652,0.0000,0.0000,58.86632353,7.160294118,0,0,0,1,1,Friday
395,Product Marketing,116,@kade_2000 @xgames Real Mtb part is a must watch! Link in Bio - Full Edit. 🎥 @steelcitymedia #odigrips #mtb #xgames,20,3,15,2024-06-13,8:56,https://www.instagram.com/reel/C8KWRbnvrQF/,reel,0,1253,135,1,0,0,0,136,0.1085,0.1085,0.0000,0.0008,63.61355263,6.746578947,0,0,0,1,2,Thursday
396,Athlete Content,100,"@odi_moto || @odigrips 💦 #sponsorlove 
 
 Definitely not taking pictures while mechanic loads crate",15,1,0,2024-06-13,11:30,https://www.instagram.com/p/C8Kn8nNvMGo/,carousel,0,33177,2062,15,7,0,0,2084,0.0628,0.0628,0.0000,0.0005,17.38214286,14.31285714,0,0,0,0,0,Thursday
397,Event Content,284,"Somebody tell ‘em
 .
 Rumors have it we’ll be returning to a track soon…. Until then, here’s some action from the @motoplayground @springadingding with @ebr_performance athlete @kannonhargrove17 out at @oakhillmx !
 .
 Any requests on where we should consider visiting? Comment below!",42,0,65,2024-06-12,7:04,https://www.instagram.com/reel/C8HkCLGgokn/,reel,0,6862,427,7,7,0,0,441,0.0643,0.0643,0.0000,0.0010,44.90261538,8.934051282,0,1,-1,1,1,Wednesday
398,Athlete Content,183,"@bradon_sweeney down a treacherous line! Holding onto ODI grips gives him the confidence to tackle such heart-pumping descents 👊 
 
 #odigrips #odi #grips #makepodiumsnotexcuses #mtb",26,5,23,2024-06-10,3:38,https://www.instagram.com/reel/C8CDP7Csqne/,reel,0,3314,186,3,0,2,0,191,0.0576,0.0576,0.0006,0.0009,31.7155,11.941,1,1,0,0,0,Monday
399,Athlete Content,228,A big part of a bike is how you control it. ODI bars and grips are Hero Racings' choice for the ultimate feel and comfort. They obviously work as the 11x wins the Baja 500! @carterklein464 @arturosalas335 @ciaran_naran @odigrips,39,0,0,2024-06-05,12:29,https://www.instagram.com/p/C72IX1wyNFc/,carousel,0,12658,1145,12,6,0,0,1163,0.0919,0.0919,0.0000,0.0009,64.61567308,6.668910256,4,0,4,0,0,Wednesday
400,Product Marketing,1271,"Our new VANQUISH grips made it onto the front page of Pinkbike! Let's address some things raised in the comments: 
 
 As @mikekazimer points out: This is a BRAND NEW material (D3O® GRIP™ compound) that is completely DIFFERENT from the material D3O® uses in their knee pads and protection. GRIP™ compound has been specifically developed to reduce vibration (making it perfect for grips), whereas the material used in their knee pads and protection is developed to absorb impacts as it is viscoelastic and stiffens under impact.
 
 Our v2.1 Lock-On System technology is the world's most secure grip system. We are able to use thinner clamps as all 360 degrees of the inside surface of the alu clamp is in contact with the handlebar (metal on metal) giving greater clamping force. This system makes the clamps strong enough on their own and doesn't require additional hold anywhere else on the grips.
 
 Orange is D3O®'s brand color hence the use of it as accents on the grips.
 
 If you have any more questions then pop them in the comments below and we will do our best to answer them!
 
 PB Blog Article → Link In Bio
 
 @pinkbike @d3olab 
 #odigrips #odi #vanquish #d3o #d3oLab #mtb #vibration #pinkbike #grips #contactpoint #MakePodiumsNotExcuses #ObserveDesignInnovate",215,12,0,2024-06-04,8:19,https://www.instagram.com/p/C7zG-n7v9fk/,image,0,8216,332,28,10,10,3,380,0.0463,0.0463,0.0012,0.0034,49.07999481,12.32071651,8,2,6,1,1,Tuesday
402,Athlete Content,518,"Trying out @odigrips brand new Vanquish grips! 🇪🇸 🌞
 
 I wanted to put them to the test in Spain because of the hardcore terrain and features compared to the uk! I definitely think these are perfect for someone who likes a thinner grip feel but still wants all the benefits of reduced trail vibration and fatigue. 
 
 My hands and arms were definitely thankful that I chose to run ODI’s new Vanquish grips in Southern Spain. I could ride for longer and enjoy more runs due to their vibration damping qualities. 👊🏼",94,0,39,2024-06-02,0:46,https://www.instagram.com/reel/C7tJblloQ0M/,reel,0,18630,994,1,9,0,0,1004,0.0539,0.0539,0.0000,0.0001,69.185,8.081111111,6,3,3,0,0,Sunday
401,Product Marketing,734,"@charlottelucythompson tried our brand new Vanquish grips on her trip to Spain 🇪🇸 🌞
 
 We wanted Char to put them to the test in Spain because of the hardcore terrain and features compared to the uk! 
 
 “I definitely think these are perfect for someone who likes a thinner grip feel but still wants all the benefits of reduced trail vibration and fatigue. 
 
 My hands and arms were definitely thankful that I chose to run ODI’s new Vanquish grips in Southern Spain. I could ride for longer and enjoy more runs due to their vibration damping qualities”. 👊🏼
 
 Vanquish v2.1 Lock-On Grips with D3O GRIP compound are engineered to reduce vibration and are available now! 
 
 #odigrips #odi #grips #mtb #vanquish #bike #spain #ride",130,8,39,2024-06-02,6:29,https://www.instagram.com/reel/C7twcIUsEzQ/,reel,0,4469,292,3,3,5,25,303,0.0678,0.0678,0.0011,0.0007,62.22262195,9.673292683,7,4,3,1,1,Sunday
403,Event Content,1161,"NEW! VANQUISH v2.1 Lock-On Grips made with proprietary D3O® GRIP™ material.
 
 This collaboration came about as ODI was the obvious choice for D3O® to design a grip that would allow riders to best feel the anti-vibration properties of their new GRIP™ compound. Experience gained through decades of being the World Leader in Grip Technology was utilised in designing the Vanquish grips.
 
 Vanquish grips are designed around our unique v2.1 Lock-On System which is the most secure system available for fitting grips to handlebars.
 
 To allow the D3O® GRIP™ material to shine we undertook extensive testing, in different grip designs, with riders of all levels, and used the findings to develop the design of the grips. 
 
 One of the unique design features is a brand new take on our waffle design allows the rider to stay connected to the grip without having to grip tightly. 
 
 Double-reinforced grip ends for even better durability.
 
 Colors: Black/Orange, Graphite/Orange & Orange/Black.
 
 Outside Diameter: 32.75mm 
 
 Available NOW!
 
 #odigrips #odi #D3O #mtb #vanquish #lockongrips #worldleader #griptech #vibrationdamping #antivibration #new @d3olab",185,11,24,2024-06-01,9:43,https://www.instagram.com/reel/C7riFXqIYZb/,reel,0,3720,160,9,7,2,3,178,0.0478,0.0478,0.0005,0.0024,48.45968059,10.6782801,7,2,5,1,1,Saturday
404,Athlete Content,318,"Keep on dreaming
 .
 Do what makes you happy! Chase those dreams because once you stop…. Life catches up and might just weigh you down! You’ve got 1 life, so LIVE IT!!! 
 .
 Watching @kadejohnson177 do just this! It’s awesome to see how far this kid has come since we started filming him back in 2018…. LET’S GO KADE!!",60,0,53,2024-05-31,7:54,https://www.instagram.com/reel/C7owBlFA3Xx/,reel,0,18528,1031,22,8,0,0,1061,0.0573,0.0573,0.0000,0.0012,97.19259868,1.472960526,2,0,2,0,0,Friday
405,Product Marketing,694,"get ‘em here…
 the ODI Podium V-Twin Moto Handlebars are in stock!
 features :
 black or silver finish
 1” diameter for stock replacement
 slotted for internal wiring
 notched for TBW applications
 knurled clutch side for slip-on grips
 high strength seamless 2014-T6 alloy
 •
 for the full v-twin collection by @odigrips visit us at :
 Chop Shop Industries Motorcycle Supply Co.
 219 Consortium Crt. London, ON
 Online : www.chopshopind.ca
 Toll Free : 1-833-493-3940
 📦 SHIPPING AVAILABLE 📦
 •
 #odigrips #vtwincollection #mx #bars #grips #ftw #chopshopindustries #motorcycles #motorcycleparts #motorcycleaccessories #supportchopshopindustries #brandsyouknow #brandsyoulove #stocked #loaded",92,15,0,2024-05-30,11:04,https://www.instagram.com/p/C7mh2IVR0hI/,carousel,0,2871,93,2,2,0,0,97,0.0338,0.0338,0.0000,0.0007,24.04270161,15.68180108,4,1,3,1,2,Thursday
406,Event Content,412,"Here's why @hatt1e_harnden of @trekfactoryracing chooses the Elite Pro v2.1 Lock-On grips. Hattie has had a stellar start to the 2024 Enduro World Cup, with a win in Finale Ligure and a second in Bielsko-Biala, and sits in 2nd place in the overall rankings, just two points off top spot. 
 
 @uci_mtbworldseries #odigrips #odi #grips #trekfactoryracing #trekbikes #enduro #mtb #lockongrips #makepodiumsnotexcuses",62,9,31,2024-05-30,8:32,https://www.instagram.com/reel/C7mQZ7oPJbh/,reel,0,4219,135,14,1,1,2,151,0.0358,0.0358,0.0002,0.0033,23.90870968,17.62580645,4,0,4,1,1,Thursday
407,Product Marketing,931,"@motocrossactionmag has published an article titled ""Ten Things About ODI Lock-On Grips"" where they describe the features and explain the benefits of using them. Check out these great quotes:
 
 “ODI is the leader in lock-on motocross grips”
 
 “Gone are the days when you needed to spend time and energy maintaining throttle tubes”
 
 “It couldn’t be simpler”
 
 “it does show that ODI is innovating ways to improve grip”
 
 ""the quality control, customer service, sales and marketing teams are able to watch the grips go through the assembly line from beginning to end to ensure top quality”
 
 With an ever expanding range of models there is an ODI Lock-On grip that will improve your riding experience. So head on over to odi grips.com for more details.
 
 Full article: Link In Bio
 
 Observe - Design - Innovate 
 
 #odigrips #odi #mxamag #motocrossaction #review #lockongrips #odi #grips #moto #mx #motocross #sx #supercross",157,13,0,2024-05-29,9:01,https://www.instagram.com/p/C7ju_A2v9wm/,image,0,8809,289,8,8,4,2,309,0.0351,0.0351,0.0005,0.0009,34.3772973,17.65621622,6,1,5,1,3,Wednesday
408,Event Content,308,"@jamminjordy makes it a triple 🥇🥇🥇 at Crankworx Cairns with victories in Dual Slalom, Speed n Style and Pump Track using our brand new VANQUISH lock-on grips! Jordy climbs the Queen of Crankworx rankings and now sits in second place. 
 
 #odigrips #odi #grips #vanquish #lockon #crankworx #winning #cairns",50,8,48,2024-05-28,8:19,https://www.instagram.com/reel/C7hFQTbPpFh/,reel,0,2066,59,0,1,0,0,60,0.0290,0.0290,0.0000,0.0000,58.19955882,11.47656863,1,0,1,0,0,Tuesday
409,Athlete Content,577,"Who is excited for @redbulluk #hardline this weekend? We have so many riders there so watch out for them live on Red Bull TV or in person if you’re lucky enough to be there (it’s a sell-out). @dyfibikepark is going to be rammed! 
 
 @charlie_hatton1 
 @dennisluffman_ 
 @edgarbriole 
 @gaetan_vige 
 @jimbomonro 
 @jono_jones1 
 @kaosseagrave 
 @loufergmtb 
 @matteoiniguez999 
 @samhockenhull 
 @tahneeseagrave 
 @theo_erlangsen 
 @thomasgenon 
 
 Good luck to all the riders taking part 🙌 and huge props to them! 
 
 #hardline #redbullhardline #dyfibikepark #wales #atherton",93,6,17,2024-05-21,9:51,https://www.instagram.com/reel/C7PNgWvsDF-/,reel,0,9288,1548,5,16,19,199,1588,0.1710,0.1710,0.0020,0.0005,22.80263158,14.79894737,5,0,5,0,0,Tuesday
410,Event Content,433,"It’s a clean 🧹 for ODI at the @ucibmxsx World Championships in Rock Hill 🇺🇸 as our riders win in all six categories! 🥇🥇🥇🥇🥇🥇
 
 Congratulations to all these WORLD CHAMPIONS 👏
 
 Elite Men @jorisdaudet33 
 Elite Women @alisepost11 
 U23 Men @pedrobenalcazar_ 
 U23 Women @veronikasturiska 
 Junior Men @jumpin_josh_1a 
 Junior Women @teyarufus 
 
 #MakePodiumsNotExcuses #odigrips #odi #grips #bmx #ucibmx #worldchampionships",65,7,24,2024-05-20,4:03,https://www.instagram.com/reel/C7MA5DisOqI/,reel,0,1503,86,0,1,0,1,87,0.0579,0.0579,0.0000,0.0000,9.451270492,19.51811475,5,0,5,1,1,Monday
411,Event Content,419,"What have @asavermette and @heatherwilsonmtb got in common (apart from running ODI grips)? 🙋‍♂️They’ve both gone two for two by winning at Fort William🏴󠁧󠁢󠁳󠁣󠁴󠁿 and now Bielska-Biala 🇵🇱 in the Junior categories of the @uci_mtbworldseries 🤩🤩 So they both sit atop of the series rankings heading into Rd3 at Leogang 🇦🇹 7th - 9th June 
 
 #MakePodiumsNotExcuses 
 #odigrips #odi #grips #mtb #ucimtb #dhworldcup",65,7,23,2024-05-20,5:12,https://www.instagram.com/reel/C7MIulIsp6w/,reel,0,1691,101,1,1,0,1,103,0.0609,0.0609,0.0000,0.0006,34.58288462,16.50961538,1,0,1,0,0,Monday
413,Event Content,305,"@jorisdaudet33 is now a three-time Elite Men World Champion! 🥇🥇🥇with his victory at Rock Hill 🇺🇸 Joris is joined on the podium by 🥈@niekkimmann and 🥉@sylvainandrebmx to make it a 1-2-3 for ODI Grips! 
 
 #MakePodiumsNotExcuses 
 
 #odigrips #odi #grips #bmx #ucibmx #rockhillbmx #worldchampionships",46,8,0,2024-05-20,4:58,https://www.instagram.com/p/C7MIB7vsKVW/,image,0,7227,224,5,0,0,1,229,0.0317,0.0317,0.0000,0.0007,51.17433333,10.262,3,0,3,0,0,Monday
412,Athlete Content,204,"Congratulations to @jono_jones1 for his @redbullbike HARDLINE invite at @dyfibikepark on 1st-2nd June 🙌 
 
 #odigrips #odi #grips #hardline #redbullhardline #dyfibikepark #dyfi #wales #mtb #vanquishgrips",26,10,0,2024-05-20,8:53,https://www.instagram.com/p/C7Mi5HcMUH1/,image,0,2730,165,0,0,1,2,166,0.0608,0.0608,0.0004,0.0000,-14.812,21.536,1,0,1,0,0,Monday
415,Athlete Content,154,"Hero Racing wants to welcome a new sponsor to Hero Racing 11x. ODI makes great bars and grips. Next time you are in the market, give them a try! @odigrips",30,0,0,2024-05-17,18:03,https://www.instagram.com/p/C7Fzemdx13B/,carousel,0,4505,251,4,2,0,0,257,0.0570,0.0570,0.0000,0.0009,86.4225,3.068333333,4,0,4,0,0,Friday
414,Event Content,177,"@commencal_mucoff track walk in Bielsko-Biala 🇵🇱 for Rd2 and it’s a new track to work out! 
 
 #odigrips #odi #grips #downhillmtb #dhmtb #mtb #downhillworldcup #bike #trending",27,9,8,2024-05-17,8:25,https://www.instagram.com/reel/C7EwqqUMGCR/,reel,0,3126,200,1,1,0,19,202,0.0646,0.0646,0.0000,0.0003,60.23230769,8.087692308,1,0,1,0,0,Friday
416,Athlete Content,225,"Rotate 🔁 and in slow Mo 😂 Haters going to hate. 
 @seagerfilms would be proud 
 
 @darkfest_mtb 📹
 
 #mtb #mountainbike #mountainbiking #freeride #podcast #movingtheneedlemtb #downhill #downhillmtb #freeridemtb #slopestyle",31,10,36,2024-05-13,7:10,https://www.instagram.com/reel/C66VHozIYO_/,reel,0,2784,159,1,11,0,0,171,0.0614,0.0614,0.0000,0.0004,13.36333333,18.10296296,1,4,-3,0,0,Monday
417,Other,138,"••• In its place •••
 
 #883r #harleydavidsonmotorcycles #sporty #sportster #custombike #clubstye #performancesportsters #clubstyle_europe",14,8,0,2024-05-12,1:12,https://www.instagram.com/p/C63Hy8TMTjo/,carousel,0,4754,558,0,0,0,0,558,0.1174,0.1174,0.0000,0.0000,-73.51181818,26.24545455,1,0,1,0,0,Sunday
418,Athlete Content,98,"Fort William @gopro @goprobike action
 
 @giantfactoryoffroadteam 
 @giantbicycles 
 @superdust.au",11,0,22,2024-05-11,2:19,https://www.instagram.com/reel/C60ptKbs_7R/,reel,0,30167,3414,16,14,0,0,3444,0.1142,0.1142,0.0000,0.0005,-37.3,20.69777778,0,0,0,0,0,Saturday
419,Product Marketing,496,"match your sole, move your soul…
 with the @odigrips x @vans collab lock-on grips!
 •
 in stock now for dual cable & throttle by wire models 
 Chop Shop Industries Motorcycle Supply Co.
 219 Consortium Crt. London, ON
 Online : www.chopshopind.ca
 Toll Free : 1-833-493-3940
 📦 SHIPPING AVAILABLE 📦
 •
 #matchyoursole #moveyoursoul #odigrips #vans #brandsyouknow #brandsyoulove #stocked #loaded #chopshopindustries #motorcycles #motorcycleparts #motorcycleaccessories #supportchopshopindustries",63,13,0,2024-05-08,5:38,https://www.instagram.com/p/C6tTEesLsAd/,image,0,0,147,18,5,0,0,170,NA,#DIV/0!,#DIV/0!,#DIV/0!,19.38247951,14.34438525,2,2,0,1,1,Wednesday
